step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
325,PAYMENT,53567.47,C1775049703,0.0,0.0,M1391769230,0.0,0.0,0,0
136,CASH_IN,566095.36,C711276280,292576.0,858671.36,C1226198700,237378.28,0.0,0,0
400,PAYMENT,4687.26,C1830187683,241.0,0.0,M1403099092,0.0,0.0,0,0
283,PAYMENT,3192.09,C684608263,32942.0,29749.91,M219802197,0.0,0.0,0,0
374,CASH_IN,218059.69,C686205946,5645032.25,5863091.95,C1643556001,3375016.84,3156957.14,0,0
585,CASH_IN,226882.99,C950654137,5447000.21,5673883.21,C161632843,1058136.06,831253.07,0,0
281,PAYMENT,563.26,C896332092,203365.0,202801.74,M1020712391,0.0,0.0,0,0
371,PAYMENT,39524.25,C195855198,10907.0,0.0,M1255397736,0.0,0.0,0,0
355,PAYMENT,4032.37,C525044484,208056.1,204023.73,M1935102510,0.0,0.0,0,0
250,CASH_IN,104842.49,C1050595649,30205.0,135047.49,C843438540,0.0,0.0,0,0
306,CASH_OUT,142728.79,C1710607244,0.0,0.0,C1801213006,436964.95,579693.74,0,0
164,CASH_IN,160142.03,C862374120,5078.0,165220.03,C1675468020,8963081.87,11587230.62,0,0
327,PAYMENT,34427.7,C1126470393,44611.69,10183.99,M1065546342,0.0,0.0,0,0
189,PAYMENT,4613.84,C1534144876,0.0,0.0,M940663609,0.0,0.0,0,0
35,CASH_OUT,171788.82,C432562518,171788.82,0.0,C1529736160,19962.0,0.0,1,0
254,PAYMENT,9553.55,C1316202070,0.0,0.0,M193185772,0.0,0.0,0,0
349,CASH_IN,169445.51,C1234396762,0.0,169445.51,C667960822,2135426.21,1965980.71,0,0
189,PAYMENT,3486.05,C901969500,17171.0,13684.95,M212490640,0.0,0.0,0,0
308,PAYMENT,14261.44,C1350777277,170857.66,156596.21,M1877006422,0.0,0.0,0,0
284,CASH_IN,116955.62,C2028725045,3342182.24,3459137.85,C122746979,129604.44,12648.83,0,0
129,CASH_OUT,161611.7,C869758208,0.0,0.0,C2095092123,2443548.0,2605159.71,0,0
18,TRANSFER,778287.25,C1118547538,0.0,0.0,C945628253,5611286.95,6389574.2,0,0
356,CASH_IN,34647.54,C580066826,10060.0,44707.54,C287793488,0.0,0.0,0,0
43,CASH_IN,244206.47,C1598606436,25001853.1,25246059.57,C1710012091,786706.54,542500.07,0,0
372,CASH_OUT,237318.9,C1859050118,391.0,0.0,C743810778,0.0,237318.9,0,0
379,CASH_IN,262301.27,C1682046412,38331.0,300632.27,C1569147812,0.0,0.0,0,0
187,PAYMENT,10518.14,C1911331256,0.0,0.0,M732152756,0.0,0.0,0,0
283,CASH_IN,118530.93,C86337145,21639.0,140169.93,C2085310231,481338.61,362807.68,0,0
356,CASH_IN,476218.61,C1786719567,11815522.08,12291740.69,C958909937,750415.64,274197.04,0,0
180,CASH_IN,130214.46,C389196011,25591.0,155805.46,C1290759563,0.0,0.0,0,0
209,PAYMENT,1249.46,C683420279,0.0,0.0,M1104383703,0.0,0.0,0,0
141,PAYMENT,336.92,C45913664,19870.0,19533.08,M605320132,0.0,0.0,0,0
14,PAYMENT,23219.42,C13709268,163176.57,139957.15,M1376906830,0.0,0.0,0,0
399,PAYMENT,48747.89,C925710768,54206.0,5458.11,M237021103,0.0,0.0,0,0
183,CASH_IN,107231.17,C1836754188,3633829.72,3741060.89,C1595561176,7602975.76,7495744.6,0,0
164,TRANSFER,66703.69,C284725003,0.0,0.0,C1897901588,592537.04,659240.72,0,0
120,PAYMENT,1258.54,C1641155971,15623.0,14364.46,M2083580650,0.0,0.0,0,0
323,CASH_OUT,753723.54,C1098392781,753723.54,0.0,C1993661917,0.0,753723.54,1,0
20,CASH_OUT,11612.87,C921144769,203670.0,192057.13,C1012024723,0.0,11612.87,0,0
297,CASH_IN,126230.54,C820146236,17016212.77,17142443.31,C1960188833,141050.91,14820.37,0,0
36,PAYMENT,18979.59,C1404864872,978.0,0.0,M1107356118,0.0,0.0,0,0
35,CASH_OUT,161143.2,C2031342927,33911.0,0.0,C30464481,40504.4,201647.59,0,0
20,PAYMENT,2010.33,C1337153236,0.0,0.0,M917853021,0.0,0.0,0,0
231,CASH_IN,398931.67,C1925164097,1670119.65,2069051.32,C1431063655,1603605.24,1204673.56,0,0
33,CASH_OUT,263666.34,C1887133471,0.0,0.0,C539038280,412849.88,996194.42,0,0
259,CASH_IN,192741.34,C1811370311,45867.65,238608.99,C1347955121,2530541.11,2337799.77,0,0
395,CASH_IN,161986.34,C236516903,2116443.24,2278429.58,C995575815,976169.66,814183.33,0,0
10,TRANSFER,705198.99,C1771299595,0.0,0.0,C202064972,1050453.19,1755652.19,0,0
379,CASH_OUT,101541.7,C852684417,62390.0,0.0,C1146087868,39198.86,140740.57,0,0
236,CASH_OUT,86403.58,C1822270702,0.0,0.0,C391833472,793532.6,879936.17,0,0
133,CASH_OUT,123581.26,C538064699,25312.0,0.0,C1798706719,0.0,123581.26,0,0
42,CASH_OUT,64558.93,C1161429409,0.0,0.0,C772522115,172575.53,52439.74,0,0
681,CASH_OUT,186008.57,C1159530889,465083.36,279074.79,C1339886733,2881093.5,3067102.07,0,0
207,CASH_OUT,200024.29,C1776681558,464057.75,264033.47,C956800401,2440103.67,2640127.96,0,0
182,CASH_IN,97098.52,C1095010642,60992.0,158090.52,C1878538225,726397.84,629299.32,0,0
400,CASH_IN,514068.14,C1862345205,90285.0,604353.14,C1447218435,955472.18,441404.04,0,0
9,CASH_IN,78272.79,C1572433638,103078.0,181350.79,C1259324562,72775.0,0.0,0,0
305,CASH_OUT,196725.5,C1863088395,0.0,0.0,C436120295,465316.15,662041.65,0,0
526,CASH_IN,168121.9,C932860407,8571793.87,8739915.77,C2102067022,294232.3,126110.4,0,0
305,CASH_IN,148452.89,C2078085473,2892336.1,3040788.99,C978776935,2685972.54,2537519.65,0,0
279,CASH_OUT,228430.32,C123967848,0.0,0.0,C820189506,396897.54,625327.86,0,0
186,CASH_OUT,175701.75,C384338609,9010.0,0.0,C691919639,3117112.99,3292814.74,0,0
332,CASH_IN,67899.61,C139268918,20194622.6,20262522.21,C2101330253,558295.97,490396.36,0,0
187,PAYMENT,1444.56,C1913634714,98447.59,97003.03,M125676120,0.0,0.0,0,0
375,CASH_IN,297282.38,C1153868347,50872.0,348154.38,C595786531,230999.18,0.0,0,0
322,CASH_OUT,196567.27,C1663622113,31890.0,0.0,C229469816,320250.48,516817.75,0,0
184,CASH_IN,25514.14,C165274677,12358.0,37872.14,C2103627875,0.0,0.0,0,0
140,PAYMENT,20822.05,C48330552,0.0,0.0,M725347091,0.0,0.0,0,0
16,CASH_OUT,80487.23,C1181698784,560907.1,480419.86,C1903473386,977864.04,1058351.27,0,0
277,CASH_OUT,17784.56,C530618710,61182.0,43397.44,C610039342,1058756.36,1076540.91,0,0
308,PAYMENT,14790.07,C840850627,0.0,0.0,M2009036987,0.0,0.0,0,0
357,PAYMENT,8535.89,C1514522910,59853.0,51317.11,M565732896,0.0,0.0,0,0
217,PAYMENT,6877.27,C688062313,1185.0,0.0,M1787056139,0.0,0.0,0,0
211,CASH_OUT,480.63,C1569178134,62567.0,62086.37,C1395089588,1305131.47,1305612.1,0,0
231,CASH_IN,612937.74,C1844032937,180.0,613117.74,C2108977884,0.0,0.0,0,0
404,CASH_IN,153785.05,C2065814428,418422.35,572207.4,C865273776,441694.98,287909.93,0,0
186,CASH_OUT,102175.5,C737689965,0.0,0.0,C1755130114,516205.64,618381.14,0,0
209,CASH_OUT,59315.72,C1243225969,237023.0,177707.28,C1717203800,930068.18,989383.9,0,0
9,CASH_OUT,236969.93,C30990948,1703824.27,1466854.35,C1640383759,0.0,236969.93,0,0
374,CASH_IN,120029.05,C276657829,4974824.33,5094853.38,C1786010957,601430.87,481401.82,0,0
232,PAYMENT,14091.41,C377576683,339956.06,325864.64,M1899429363,0.0,0.0,0,0
298,CASH_OUT,124878.78,C551392786,9923.0,0.0,C1654084708,79885.85,204764.63,0,0
10,PAYMENT,10371.68,C671139345,19264.12,8892.44,M980342676,0.0,0.0,0,0
21,PAYMENT,6263.35,C1645253863,0.0,0.0,M576687285,0.0,0.0,0,0
212,CASH_OUT,100578.27,C884404646,52030.0,0.0,C1755927593,0.0,100578.27,0,0
260,TRANSFER,288002.5,C1609951244,0.0,0.0,C1568441873,2922640.82,3210643.32,0,0
164,CASH_IN,222560.74,C1007916519,50188.0,272748.74,C1842565044,409597.49,187036.75,0,0
21,CASH_OUT,151979.92,C694468960,0.0,0.0,C650792408,170571.71,322551.62,0,0
301,PAYMENT,1138.43,C1814579493,0.0,0.0,M706044941,0.0,0.0,0,0
402,CASH_OUT,262445.54,C856642726,72181.0,0.0,C542571323,2766246.36,3028691.89,0,0
281,CASH_IN,63751.02,C1769165310,11657.0,75408.02,C1516095720,209100.59,145349.56,0,0
379,PAYMENT,2691.97,C410347240,7316.01,4624.04,M1144301534,0.0,0.0,0,0
375,PAYMENT,12269.86,C2037867861,156358.0,144088.14,M548780850,0.0,0.0,0,0
185,CASH_IN,64138.81,C937519642,6293952.37,6358091.18,C1516265140,212454.93,81803.58,0,0
20,PAYMENT,4501.08,C1799716791,11643.0,7141.92,M4310500,0.0,0.0,0,0
371,CASH_IN,158201.28,C1241055573,8268.0,166469.28,C1671383427,0.0,0.0,0,0
281,CASH_IN,51079.26,C1764624342,70256.77,121336.03,C570851481,415223.15,364143.9,0,0
19,PAYMENT,7668.04,C1880518097,67207.5,59539.46,M1686863002,0.0,0.0,0,0
495,PAYMENT,14299.61,C557302131,16169.0,1869.39,M713375993,0.0,0.0,0,0
253,PAYMENT,17680.1,C1381951283,11439.0,0.0,M1212955660,0.0,0.0,0,0
255,CASH_IN,139663.66,C579409549,3675318.89,3814982.55,C1571199856,1836721.97,1697058.31,0,0
259,PAYMENT,1640.35,C1851569142,10897.0,9256.65,M2087646284,0.0,0.0,0,0
142,PAYMENT,9452.48,C1539123225,30766.0,21313.52,M699685441,0.0,0.0,0,0
234,CASH_IN,32760.42,C1470238639,4945.0,37705.42,C229054643,873810.61,841050.19,0,0
43,PAYMENT,17201.53,C1500964856,6265.0,0.0,M2071245814,0.0,0.0,0,0
301,CASH_IN,21492.89,C716033987,6238.0,27730.89,C278120359,253795.89,232303.01,0,0
306,PAYMENT,26407.89,C70515557,107493.0,81085.11,M919043743,0.0,0.0,0,0
201,PAYMENT,11979.06,C1741873062,30846.0,18866.94,M524317940,0.0,0.0,0,0
299,PAYMENT,317.43,C1761113358,0.0,0.0,M2046624861,0.0,0.0,0,0
208,CASH_OUT,151432.55,C1272069864,192357.0,40924.45,C524462624,292392.34,547653.76,0,0
249,PAYMENT,33014.68,C918905943,0.0,0.0,M641565290,0.0,0.0,0,0
399,TRANSFER,1508048.39,C652171147,79111.0,0.0,C288178436,0.0,1508048.39,0,0
372,CASH_IN,247655.11,C207732651,2462189.32,2709844.43,C1924951585,1126722.24,879067.13,0,0
301,CASH_IN,143572.65,C644609144,20770.0,164342.65,C767404763,0.0,12340.45,0,0
306,CASH_OUT,175289.83,C1583095161,398.0,0.0,C679247885,0.0,175289.83,0,0
18,PAYMENT,13678.16,C592139854,0.0,0.0,M838500638,0.0,0.0,0,0
4,PAYMENT,924.71,C1817659355,61237.0,60312.29,M1963774829,0.0,0.0,0,0
140,CASH_OUT,385720.75,C1567145118,0.0,0.0,C1370325919,1615399.21,2001119.96,0,0
189,PAYMENT,4110.26,C1051798591,0.0,0.0,M2093012903,0.0,0.0,0,0
380,TRANSFER,26319.14,C502302446,4849.0,0.0,C1353780086,95468.16,121787.3,0,0
397,CASH_OUT,387408.11,C180844213,387408.11,0.0,C2083128008,187203.74,574611.85,1,0
137,CASH_OUT,64129.86,C2103990715,5643.0,0.0,C963972637,16783.0,47710.05,0,0
134,PAYMENT,14703.66,C1070759351,0.0,0.0,M794646009,0.0,0.0,0,0
8,PAYMENT,11163.03,C180900867,9986.0,0.0,M308602702,0.0,0.0,0,0
20,TRANSFER,1816001.9,C960285415,0.0,0.0,C1257541539,3053963.71,5024488.37,0,0
166,PAYMENT,940.95,C45129710,36574.47,35633.52,M2034143834,0.0,0.0,0,0
168,PAYMENT,7350.96,C1042608764,190502.13,183151.17,M260125539,0.0,0.0,0,0
180,CASH_OUT,201218.55,C875538257,0.0,0.0,C116405959,451875.53,1301557.13,0,0
225,CASH_IN,364886.0,C900618153,386.0,365272.0,C124017533,1046501.46,681615.46,0,0
333,PAYMENT,26825.79,C1888442831,37275.0,10449.21,M601316831,0.0,0.0,0,0
306,CASH_IN,183591.48,C766361255,2320690.92,2504282.4,C1269283129,17851281.94,17667690.45,0,0
203,CASH_IN,139223.35,C1705504244,1944020.05,2083243.4,C1448843533,787527.38,648304.03,0,0
327,PAYMENT,24690.62,C750276596,767.0,0.0,M1634092039,0.0,0.0,0,0
160,CASH_OUT,538019.87,C234676793,10132.0,0.0,C1131799818,0.0,538019.87,0,0
11,PAYMENT,16352.49,C1179236456,0.0,0.0,M231634427,0.0,0.0,0,0
236,PAYMENT,25466.19,C1180667828,16628.0,0.0,M1515644898,0.0,0.0,0,0
160,CASH_OUT,258920.13,C1621628473,8018.0,0.0,C821158670,90810.99,349731.11,0,0
304,CASH_IN,376303.52,C402774678,31468.0,407771.52,C2125593629,736145.67,359842.15,0,0
523,TRANSFER,497928.97,C2025900905,497928.97,0.0,C860186566,0.0,0.0,1,0
33,PAYMENT,4871.39,C1585369690,178420.0,173548.61,M2146626904,0.0,0.0,0,0
130,CASH_OUT,281783.14,C1327741185,0.0,0.0,C1164947851,733586.23,1015369.37,0,0
420,CASH_OUT,227773.81,C469541651,0.0,0.0,C1580146701,3716484.1,3944257.91,0,0
306,PAYMENT,22371.94,C1309007058,0.0,0.0,M770091744,0.0,0.0,0,0
281,CASH_OUT,22739.43,C1244190060,4933.0,0.0,C1175630136,188518.86,211258.29,0,0
134,CASH_OUT,299620.54,C2142814555,368.0,0.0,C1926054333,198706.62,498327.15,0,0
404,TRANSFER,495088.14,C498232491,0.0,0.0,C1125372011,797830.29,1292918.43,0,0
254,PAYMENT,19766.37,C872193943,0.0,0.0,M854464481,0.0,0.0,0,0
310,CASH_IN,111687.91,C1503595732,7215250.8,7326938.71,C993611030,5956912.78,5845224.87,0,0
328,PAYMENT,18954.59,C1084223470,0.0,0.0,M1154791605,0.0,0.0,0,0
251,PAYMENT,11502.84,C1735241447,52188.0,40685.16,M126442636,0.0,0.0,0,0
188,PAYMENT,6218.2,C1425727866,29709.0,23490.8,M1092692574,0.0,0.0,0,0
203,CASH_IN,107974.53,C592744891,9147116.53,9255091.06,C64692224,437026.95,329052.42,0,0
37,PAYMENT,21878.71,C1477471707,105925.0,84046.29,M1025353161,0.0,0.0,0,0
353,CASH_OUT,421567.05,C221777355,0.0,0.0,C799907684,5925787.55,6347354.6,0,0
188,CASH_IN,306621.59,C1844109954,1416415.95,1723037.54,C508344053,1591548.19,1284926.6,0,0
187,PAYMENT,16547.74,C1187268655,39701.0,23153.26,M217287584,0.0,0.0,0,0
180,CASH_OUT,407809.89,C1780923545,71068.0,0.0,C1041359496,981131.5,1493403.34,0,0
21,TRANSFER,323615.82,C155054310,0.0,0.0,C891020651,14677280.39,15143753.64,0,0
38,CASH_IN,82119.38,C2041684869,44431.0,126550.38,C215244777,0.0,0.0,0,0
403,PAYMENT,4161.76,C552421416,0.0,0.0,M2005852451,0.0,0.0,0,0
350,CASH_OUT,178591.73,C804530996,7471.0,0.0,C292024853,105067.6,283659.33,0,0
154,CASH_OUT,2859.98,C1270668292,0.0,0.0,C1049885727,2204338.29,2207198.27,0,0
187,CASH_OUT,183584.67,C801863623,0.0,0.0,C685636030,1056006.13,1239590.79,0,0
186,CASH_IN,74863.08,C965994363,8048.0,82911.08,C653620277,0.0,0.0,0,0
134,CASH_OUT,118036.34,C370146731,0.0,0.0,C1922214966,128741.15,246777.49,0,0
692,CASH_IN,60651.77,C489655721,41889.0,102540.77,C251224123,2783721.57,2723069.8,0,0
236,PAYMENT,8496.46,C956058261,20098.0,11601.54,M1180219761,0.0,0.0,0,0
691,PAYMENT,1395.58,C1147157321,0.0,0.0,M1303219618,0.0,0.0,0,0
180,CASH_OUT,163467.29,C88859865,0.0,0.0,C1343217730,1761082.11,1924549.4,0,0
279,CASH_IN,374761.15,C1296424846,5221.0,379982.15,C878926130,0.0,0.0,0,0
321,PAYMENT,8970.31,C470183966,11557.0,2586.69,M314915923,0.0,0.0,0,0
38,CASH_OUT,39203.04,C1407255535,0.0,0.0,C87648100,54375.74,266990.07,0,0
154,PAYMENT,4545.94,C755296997,43481.0,38935.06,M134524512,0.0,0.0,0,0
348,TRANSFER,1070906.23,C1121039037,0.0,0.0,C1062384920,10000000.0,11070906.23,0,0
154,PAYMENT,6614.36,C1886661935,0.0,0.0,M1204978402,0.0,0.0,0,0
137,CASH_OUT,82364.02,C316314033,0.0,0.0,C298492445,6680206.99,6588719.19,0,0
18,CASH_OUT,85278.33,C1480385947,0.0,0.0,C381712486,157906.71,65319.54,0,0
257,PAYMENT,5347.99,C1284894549,13349.53,8001.54,M2135216159,0.0,0.0,0,0
355,PAYMENT,16428.05,C1324900498,5757.0,0.0,M1691210413,0.0,0.0,0,0
180,CASH_OUT,480448.81,C1444038162,0.0,0.0,C1925329680,1086562.3,1567011.11,0,0
308,PAYMENT,13437.15,C1877170835,27.52,0.0,M726205453,0.0,0.0,0,0
276,CASH_OUT,191144.59,C1777318776,14925.0,0.0,C1465829573,0.0,191144.59,0,0
372,CASH_OUT,20895.84,C366681038,91447.34,70551.51,C654880127,1208873.72,1229769.56,0,0
346,TRANSFER,454478.9,C575174068,0.0,0.0,C2006047805,475759.76,930238.66,0,0
179,CASH_OUT,164560.67,C321756800,0.0,0.0,C1905774929,510921.62,675482.28,0,0
138,PAYMENT,4083.72,C1573418520,0.0,0.0,M1786306542,0.0,0.0,0,0
328,CASH_OUT,195585.36,C2039102655,4744.0,0.0,C1865411206,0.0,195585.36,0,0
9,PAYMENT,7699.12,C1847356749,744881.68,737182.56,M2028054922,0.0,0.0,0,0
9,PAYMENT,1990.22,C313969231,80618.27,78628.05,M1688968488,0.0,0.0,0,0
275,CASH_IN,78466.3,C802946835,2838168.09,2916634.39,C154834298,3021550.14,2943083.84,0,0
236,CASH_OUT,177576.99,C1695440859,0.0,0.0,C1018877603,2898159.82,3075736.82,0,0
397,CASH_IN,99009.12,C1234082684,571.0,99580.12,C658249999,0.0,0.0,0,0
281,PAYMENT,37474.42,C736246028,0.0,0.0,M1442445431,0.0,0.0,0,0
235,TRANSFER,686128.25,C1856634997,0.0,0.0,C1221402576,3228411.18,3914539.43,0,0
393,CASH_IN,57267.52,C1312262689,45.0,57312.52,C1800886677,254257.57,196990.05,0,0
355,PAYMENT,8999.8,C1613709561,284.0,0.0,M441611112,0.0,0.0,0,0
209,PAYMENT,16513.34,C1616196692,0.0,0.0,M906829091,0.0,0.0,0,0
305,CASH_OUT,38501.06,C370372353,0.0,0.0,C452516597,136713.54,370835.67,0,0
187,CASH_OUT,293871.58,C1710720984,36391.0,0.0,C589811633,9647965.58,9941837.16,0,0
211,CASH_OUT,107351.33,C851897928,41079.0,0.0,C702327091,0.0,107351.33,0,0
143,PAYMENT,2098.29,C1338090538,8676.0,6577.71,M1835965879,0.0,0.0,0,0
379,PAYMENT,4389.9,C278849160,50777.18,46387.28,M1474403733,0.0,0.0,0,0
309,PAYMENT,11514.83,C1891466289,53680.56,42165.73,M1026567059,0.0,0.0,0,0
371,CASH_IN,195068.54,C2015518337,0.0,195068.54,C780602123,8882178.11,8687109.57,0,0
139,PAYMENT,34481.21,C2130156334,3036.0,0.0,M489445142,0.0,0.0,0,0
36,CASH_IN,50959.0,C606344725,29939.0,80898.0,C433183062,0.0,0.0,0,0
349,CASH_OUT,94428.42,C187613899,66362.0,0.0,C1338776157,529575.89,624004.31,0,0
346,CASH_OUT,258954.23,C2106109050,215.0,0.0,C221012137,2347132.93,2606087.16,0,0
403,CASH_OUT,31963.93,C1568195438,144896.0,112932.07,C33894153,1787579.79,1819543.72,0,0
188,PAYMENT,2575.1,C453384855,0.0,0.0,M1181352112,0.0,0.0,0,0
371,CASH_OUT,404696.41,C574160074,0.0,0.0,C30367823,1513922.02,1918618.42,0,0
300,TRANSFER,794421.26,C1070321,794421.26,0.0,C1781279814,0.0,0.0,1,0
328,PAYMENT,20217.54,C1639506179,211653.54,191436.0,M2121022549,0.0,0.0,0,0
185,CASH_OUT,393605.02,C631515681,21247.0,0.0,C665679053,36150.92,429755.94,0,0
18,CASH_IN,47141.97,C159038197,9036.0,56177.97,C184100944,0.0,0.0,0,0
298,CASH_IN,194687.82,C1139316383,25293.0,219980.82,C1714813968,13652994.11,13458306.28,0,0
289,PAYMENT,4437.11,C282349218,12142.0,7704.89,M158285772,0.0,0.0,0,0
308,CASH_OUT,164214.46,C456966133,0.0,0.0,C428444351,262191.32,426405.77,0,0
335,CASH_OUT,159991.48,C528992056,0.0,0.0,C1825992554,5120714.91,5416813.58,0,0
300,CASH_IN,207746.06,C1659540085,20928873.57,21136619.63,C1781933581,1203288.0,995541.94,0,0
228,PAYMENT,27754.44,C151718788,30740.0,2985.56,M1234690402,0.0,0.0,0,0
359,CASH_IN,480481.94,C570615424,7913868.52,8394350.45,C298774531,43967598.48,43487116.55,0,0
420,CASH_OUT,135749.83,C753217874,4421.0,0.0,C1535500942,72370.22,208120.05,0,0
12,PAYMENT,6669.87,C1723351956,184.0,0.0,M1175210066,0.0,0.0,0,0
36,TRANSFER,1510591.56,C422071609,173691.98,0.0,C1822850167,2145685.25,3656276.82,0,0
168,CASH_OUT,179328.46,C93690167,0.0,0.0,C1508323146,1307157.15,1486485.61,0,0
14,PAYMENT,33403.81,C608816173,0.0,0.0,M1865441172,0.0,0.0,0,0
256,CASH_IN,213789.02,C161107918,845404.0,1059193.02,C772666709,416831.94,203042.92,0,0
140,TRANSFER,612675.25,C670636171,20496.0,0.0,C1288485793,962812.72,1575487.97,0,0
299,CASH_IN,491856.74,C1443463737,508369.0,1000225.74,C1840200024,73054.31,0.0,0,0
274,CASH_OUT,12136.01,C1973667220,871.0,0.0,C1558184296,0.0,12136.01,0,0
17,CASH_OUT,248604.56,C2038531621,21894.0,0.0,C1492597966,11760624.13,12018552.73,0,0
692,PAYMENT,13088.96,C245428090,5086.0,0.0,M1605204925,0.0,0.0,0,0
154,CASH_IN,139453.84,C1662195112,258796.92,398250.76,C2093065839,627876.0,488422.16,0,0
690,CASH_OUT,42972.77,C1142042214,0.0,0.0,C308120645,2626808.02,2669780.79,0,0
251,PAYMENT,8090.52,C538327725,153106.91,145016.39,M99686125,0.0,0.0,0,0
233,CASH_OUT,224466.81,C141553736,430.0,0.0,C864472270,1305870.54,1530337.35,0,0
155,PAYMENT,3702.24,C721478623,111261.0,107558.76,M2119776148,0.0,0.0,0,0
133,CASH_IN,190676.94,C1153188614,4262078.25,4452755.18,C451934410,2747841.31,2540229.91,0,0
413,CASH_OUT,438983.45,C1890267069,438983.45,0.0,C254366528,26861.84,465845.29,1,0
371,CASH_OUT,250834.49,C219701252,0.0,0.0,C1097197665,7892980.88,8143815.37,0,0
261,CASH_OUT,457037.14,C1996124760,139358.0,0.0,C1242251056,0.0,457037.14,0,0
356,PAYMENT,648.95,C215909612,9687.0,9038.05,M743275445,0.0,0.0,0,0
380,PAYMENT,9353.28,C2024222283,52759.0,43405.72,M473816351,0.0,0.0,0,0
299,PAYMENT,22406.56,C472887333,10297.0,0.0,M674537405,0.0,0.0,0,0
300,PAYMENT,10994.84,C2028467968,94547.0,83552.16,M1627328729,0.0,0.0,0,0
8,CASH_OUT,268895.08,C68935217,0.0,0.0,C1870252780,15937300.89,16667982.08,0,0
371,CASH_IN,210850.78,C537830703,3262485.2,3473335.98,C850684753,356799.09,145948.31,0,0
191,CASH_OUT,423784.28,C330288654,21642.0,0.0,C1085523594,1191147.76,1614932.04,0,0
15,CASH_OUT,67978.06,C114730383,11217.0,0.0,C1577213552,835800.88,644744.83,0,0
6,PAYMENT,8227.9,C63221076,0.0,0.0,M1260527949,0.0,0.0,0,0
136,CASH_IN,157745.34,C1654752762,479372.42,637117.77,C819335232,368791.37,211046.03,0,0
39,CASH_OUT,187872.01,C573135023,52066.0,0.0,C1569779761,0.0,187872.01,0,0
183,PAYMENT,14770.96,C1848802682,613.0,0.0,M1443530153,0.0,0.0,0,0
527,CASH_OUT,113631.81,C215285380,6210.57,0.0,C793211762,1700668.7,1814300.51,0,0
356,PAYMENT,10555.38,C894015826,32293.0,21737.62,M416294844,0.0,0.0,0,0
307,PAYMENT,32345.33,C1950542689,0.0,0.0,M1381930307,0.0,0.0,0,0
159,PAYMENT,13847.81,C228557939,25878.0,12030.19,M528755152,0.0,0.0,0,0
371,CASH_OUT,321865.77,C636814206,0.0,0.0,C548699338,470607.42,792473.19,0,0
134,PAYMENT,378.72,C1418914113,67530.0,67151.28,M1144126811,0.0,0.0,0,0
154,PAYMENT,37693.9,C1164818394,17330.27,0.0,M2012308762,0.0,0.0,0,0
156,CASH_IN,229183.4,C1829338154,102641.0,331824.4,C1045101385,9477389.38,9248205.97,0,0
39,CASH_OUT,34417.1,C564844280,0.0,0.0,C313283020,158375.96,192793.06,0,0
214,PAYMENT,3395.42,C549783122,0.0,0.0,M1641338959,0.0,0.0,0,0
355,PAYMENT,31880.24,C1537142640,0.0,0.0,M1401561154,0.0,0.0,0,0
208,TRANSFER,131261.23,C1583495831,131261.23,0.0,C1452204063,0.0,0.0,1,0
371,CASH_OUT,371221.98,C186584415,0.0,0.0,C1000765419,3535701.79,3906923.76,0,0
330,PAYMENT,15764.34,C749160076,0.0,0.0,M894679714,0.0,0.0,0,0
705,CASH_IN,236649.24,C542840150,0.0,236649.24,C404027652,310776.18,74126.94,0,0
642,CASH_IN,12669.7,C1170518222,7528275.87,7540945.57,C429021217,1810526.44,1797856.73,0,0
19,PAYMENT,2996.18,C103322869,0.0,0.0,M748128397,0.0,0.0,0,0
130,CASH_OUT,492318.67,C1502997487,4041.0,0.0,C1211321192,0.0,492318.67,0,0
181,PAYMENT,4959.81,C1986600164,31568.56,26608.75,M742105041,0.0,0.0,0,0
530,CASH_IN,18424.33,C587477816,3706744.37,3725168.71,C2041745553,296935.47,278511.14,0,0
177,TRANSFER,785663.88,C494090407,15665.0,0.0,C541553064,7072652.86,7858316.74,0,0
331,PAYMENT,10433.12,C52519855,10613.0,179.88,M279737814,0.0,0.0,0,0
161,TRANSFER,439513.81,C704371836,0.0,0.0,C1953177599,860361.81,1299875.61,0,0
227,PAYMENT,34342.22,C239248895,98135.62,63793.4,M1268083328,0.0,0.0,0,0
132,PAYMENT,7037.44,C269198089,310.0,0.0,M834415898,0.0,0.0,0,0
684,CASH_IN,210752.15,C1242771136,19404.0,230156.15,C744611245,0.0,0.0,0,0
400,CASH_OUT,193553.71,C458488606,0.0,0.0,C346102821,418470.24,612023.96,0,0
326,CASH_OUT,196938.63,C1619886822,20621.0,0.0,C1494061811,1093309.72,1290248.35,0,0
233,CASH_OUT,72448.07,C38659972,0.0,0.0,C1698031629,521587.04,594035.11,0,0
190,PAYMENT,9999.36,C1869340262,0.0,0.0,M873947884,0.0,0.0,0,0
307,CASH_OUT,112488.91,C634857569,50995.0,0.0,C1541271037,0.0,112488.91,0,0
139,CASH_OUT,106294.18,C1624512608,0.0,0.0,C472901684,1284903.94,1391198.12,0,0
40,CASH_OUT,224578.83,C771265810,14582.0,0.0,C243823241,10124.05,236841.79,0,0
355,CASH_OUT,15818.68,C1843401460,0.0,0.0,C1223381409,350479.37,366298.05,0,0
14,PAYMENT,6489.4,C273297348,197328.92,190839.52,M1765828440,0.0,0.0,0,0
